package_id,courier,delivery_date,delivery_status,user_id
bc27ab46-6a81-4071-9615-a1d4b1258817,UPS,2023.06.16,Pending,fb1ab92e-cbd0-4d42-bab1-fbf38e639ce0
587cf031-50d6-42c2-849a-79b4926792b9,DHL,08-02-2022,Pending,1d896b81-6aae-4d8b-95d6-384eb82daa3c
142ea55f-29f0-4b9e-9223-2c099bdb92bb,DHL   ,04/19/2023,Delivered,e46a0d50-26b5-468a-98bb-7ecf20e42d67
336fed32-e2e5-49e4-b29e-9e9e6a624bde,UPS,20-12-2021,Lost,dcc2b9f9-b391-480f-8b41-22bd03b30e50
f85c3932-b3de-4e4b-b3b0-238a05f9326a,UPS,13-04-2024,Lost,bdce4a22-bd20-4230-8ceb-0164d76ed5d8
2b079f23-5773-40f0-bf02-b18341ebea2b,FEDEX,2023-04-22,Pending,6d3fd9da-e65a-49fb-9e85-e44ca7dbd407
f0ec959c-b9ae-41b8-8730-6e22999496ae,UPS,29-04-2023,Lost,6ada693d-f384-4704-b481-6d1f8ff019f8
c22e87d5-e729-4596-aaea-ed5593789125,DHL,2022-12-20,In Transit,861a3790-2838-4dcb-9831-1af5dafa0101
dd123b07-ddc4-4a5a-becf-974ca838d69f,FEDEX,12/09/2021,Delivered,b986f6d9-2268-4838-a041-08e92c5829c7
496afd40-540c-4533-bd3e-1d6f75f7ee2d,DHL   ,11/03/2021,Pending,e3f19def-d6e5-4da0-8bff-b216d5fe0a00
04d0ac76-4d2c-4751-8d6e-a29fba7a02bf,DHL   ,2024-01-26,In Transit,3d5ad67f-7b6c-4d6f-a699-7e2f352be43d
5cd4eb81-ae59-4347-b7b5-23831f83e24f,DHL   ,02/07/2022,In Transit,e4fec6c7-3b84-4949-bc88-ec7c425d455b
ca14c64d-6a07-41c1-a478-793518dec2d3,DHL   ,2022-01-03,Lost,9648cda2-cfca-4a24-be63-662e9aff179f
30f20d94-aa00-4b3c-a07a-e38d7f819f01,FEDEX,2023-11-19,Delivered,3ef6ef0f-efc7-4bd2-be19-74bcd2f226ca
deebae6f-8990-4b15-ad37-293788b117ae,ups,21-06-2021,Pending,6bf5bd2f-1294-42d0-a9ed-be1cb474f870
a4fa0695-e17b-4749-ae2c-175b4d95129d,DHL   ,03/18/2022,Delivered,28b2d864-cbda-41cc-9fdf-ef08c2d9b6cf
f6389e9e-a523-4176-a0ad-eb1f34f4219a,DHL   ,12-11-2022,Delivered,3416dfd0-7501-41a0-9767-4ffedde2edf2
f9df8c30-4eeb-4046-8c59-01708e96ca4c,FEDEX,2021-09-21,In Transit,27bd9ab8-bf63-44fa-aa0d-09c08b4c8c03
23549909-c012-42b2-ad15-1085fbd15981,DHL   ,2022-03-03,Pending,ae485ed6-bec0-42a9-8ddb-f0d3c0529869
8be02313-8e14-434e-838a-9343883f2269,DHL   ,06/26/2022,Pending,2472c91c-d220-4232-9c94-1b1f31a442ca
a8c59502-90b8-47a9-af4a-63697a906f57,DHL   ,2024.02.21,Lost,917214c0-eab1-4a0f-8977-8a6e1bea0366
f598d66c-ff7a-4c41-bd02-a139dfcbf58c,FEDEX,06/09/2021,In Transit,bb7971d9-ff69-4430-b69d-0f38c388d16c
211a8643-23a6-427d-9e79-fc8bb5060cc8,UPS,05/17/2022,In Transit,24af8436-9b9c-4527-ab59-75f7dda4a6f0
06771f71-7a97-4ef3-b013-8006a9523d2c,UPS,22-05-2023,Pending,5df1dcc5-adf5-4fc2-9673-d0cf2cf08ef6
f1c85889-5bd2-4f05-86ec-15937f3404ed,DHL   ,02/25/2022,Pending,f37312a7-1697-4eef-8f37-2a4083dd92bf
b2642d9a-1447-45ac-9771-817ba9052ca5,UPS,2023-03-24,Pending,cc471698-3991-44ae-8502-635160c36331
920d59b3-0072-4775-a8d7-0264e010cbfa,DHL   ,12/03/2023,Pending,d3f96635-32ea-45d0-b398-35949d2157c7
9e866dc6-a49e-4b3a-9219-4a2623df7c0f,FEDEX,2023.07.29,Pending,946a18e4-9a42-46af-a90d-48595963b988
897a25dd-8258-4dd8-aaef-1c0b88484fd2,DHL   ,2023-12-13,Delivered,629ec881-ac01-4806-aa09-7aeb72d85fe1
9c607701-2e21-4577-bdf4-51e09e1de014,ups,01-04-2022,Delivered,c3181072-f350-48cf-a9cc-5dbf70190335
d8d5a175-f912-45bf-a233-6182c6680e3a,DHL   ,2021.11.04,Pending,759fba25-972c-41ca-bed4-1fb50d904b7b
df49d6b8-7c55-4c61-b11b-41f6d69e1c3c,DHL,26-06-2021,Pending,5066b07a-91e1-4ff1-a597-89b087f87335
07907cac-bc59-4a7b-9635-19f6a89e34af,DHL,2022.06.13,Pending,03da4761-e7fe-4e8d-8430-2a5d9763477b
ca71731a-2119-44a4-9577-5820084533e3,ups,2022.07.11,Delivered,249bf787-d523-4c41-8582-dacc4af74196
dd751173-4788-4c69-8df6-9bf7acad6299,DHL   ,2022-11-01,In Transit,75570429-6504-4209-a1fb-02f1f79965ae
8f0dc118-e53d-47e7-860f-af6dd1dc178b,FEDEX,2022.11.22,In Transit,f7aa2989-5348-4c4d-8efa-00b51dea14e6
d1ae1c70-d80a-48a4-80c3-f8119ede5353,FEDEX,2021.08.02,Lost,cb50f535-ddc3-436d-b5a5-a5459ebd30a9
e1987f26-4e3b-4850-9e18-33150bd8c07d,DHL,2023-07-10,In Transit,0a40613c-fa92-40c2-9abe-286c0cbb5bb6
5a09d511-1af0-4fee-8030-9d0db3585e63,FEDEX,28-08-2022,Lost,cd1baab3-f6b5-4afe-a318-c173b56bed6a
90ef3159-5e78-477a-a608-67da0e525d95,ups,2023.12.18,In Transit,4f9dd1bc-dc00-46fc-9016-8bb6d21aee55
3c9a83d0-b98e-47d3-882f-2810047f3da7,DHL   ,2021.07.19,Pending,79e12fa6-c896-4bf0-9bf0-e98024dedc96
7f089f5b-a5b2-4350-b2e9-e0b40a515093,DHL,12/21/2023,Lost,b766e51b-fe54-43a1-8212-74cbc448f31b
5cbfe210-32aa-4251-92b6-8e8e3afc9b2f,UPS,2022-06-06,In Transit,605632ad-77d0-4df2-8843-b143c40b715e
8e3c40e0-f367-41a5-89a3-411c24f35a01,DHL,01-08-2023,Lost,a6dcc56b-fe77-4c15-8418-4b161fd158c2
2c79affa-79f8-467e-949f-470b05e8e0b8,UPS,03/11/2023,Lost,f7c0a914-210e-4833-8370-b6f255630779
3e78d984-7ae4-4bc3-949e-94eba17e51f3,ups,20-12-2023,Lost,cc5a0f18-a794-48a1-a987-4ad5e20cbc51
104b051f-aa21-4eb7-a84b-c6f6b86e3805,UPS,11/04/2021,Lost,54635158-eed4-493a-a711-45da6b1592d5
590d2f35-387d-4082-a1ca-ec03542c6402,UPS,06/29/2023,Delivered,4755e1bb-2604-4607-9ca5-b8df1e1b5c50
4fe97547-7148-4187-812d-ddb33529f71c,DHL,2023-10-12,In Transit,563985fe-e389-4c26-b0c8-6ee9d57e96c3
bd73583e-1039-44f3-9961-d2e1d3fe34ab,UPS,2024.02.23,Pending,28d06260-18cd-4141-bf73-aabeb66eba24
a67aa511-9074-469a-ad91-c2f591bcb5be,DHL   ,2023-01-10,Lost,1883d153-fc6d-43d4-9095-88a24a4c76eb
794c31d6-2ebb-4531-8495-51d1a3afadae,DHL   ,2021.12.21,Pending,0b1388e9-eac5-4977-a559-0086d48f98b1
7342e454-c779-4148-bd88-1b43949a994d,FEDEX,08-01-2022,Delivered,4b777e27-a639-444a-8c3b-db506ee2a878
e4569079-ce7f-4c23-96f0-add6eaf3d918,DHL   ,2021-11-29,Pending,35a3c5a7-2bda-40f0-b91c-f15162867233
8060938c-ade5-4e6d-9295-2aa5be60624f,FEDEX,09-06-2022,Pending,a5128b0b-854b-47e9-84bb-c93b3e354ebe
90a21fad-dd19-4242-9fdb-a7df637fa743,FEDEX,01/22/2022,Lost,88c96ef7-1bf2-4478-8b91-8f80b88bb828
eecf3214-8d50-4ccd-b57f-822fa3906f6e,FEDEX,2021.08.02,In Transit,5f12303c-e97b-46a9-a284-10e0fb77c361
5ac3e052-6caf-42b0-ad28-c63404ab107a,FEDEX,05/15/2023,Lost,88c96a92-feb3-42be-a57b-805666cce60d
c1c002ea-dc8b-4da4-9c28-69c9d173fe94,DHL,24-04-2022,Pending,339c7cd1-ebba-43ab-a66a-54ff85e737a0
c8d745a6-f28e-467e-b5b8-7d05140cc3f0,FEDEX,12/07/2021,In Transit,6d8219e3-fe6c-4071-8beb-c6524c14e4ad
816b1a4f-17a9-423a-a548-7d8ed30f1dfc,FEDEX,19-07-2023,Delivered,95031727-29a0-4ab2-a6b0-03c00f9b607a
33f2bb9e-caa4-4434-b863-c809eceec83e,UPS,08/05/2023,Lost,752a5cd8-b240-4633-b6d3-e3e7c7652e78
d0e220ce-be50-4221-ab38-1d6e3e201943,ups,2022.09.28,Delivered,fae799df-e32b-4486-add5-229d2c9a6c3c
c4a2f732-c109-4620-a730-d0cc2126e08f,UPS,2023-07-20,Lost,c47fab89-b0c9-4cb6-8c9b-7a2735bc004f
742ff0c0-db55-43ce-8ff5-1823bf8b6b0c,UPS,2022.06.06,In Transit,ddac39e6-4c84-4924-ae95-05e98e1f42b7
b0732c6b-4f78-4e99-a88b-f2c3bf87c045,FEDEX,2023-07-23,Pending,48baccb3-aa97-4610-87ca-2b03fa7f2201
d60a0914-7b03-4565-b8fa-8b07a5a0e2b6,FEDEX,07-04-2022,In Transit,83b43fb4-70b4-45c1-a1e8-688dd10da116
8934bcf3-a106-4500-8920-aa1ec340654a,UPS,2024-04-02,In Transit,a66f4cc4-b06a-41dd-95d6-4c6a0b1351f1
de7e06ca-7a2b-4c30-adff-d3f581a30c30,ups,09/20/2022,Lost,bdef53c1-03af-4243-b216-158e5e6620ef
8c235a02-6fcc-4578-988b-73560ad00098,FEDEX,15-10-2023,Pending,5cfdb056-c33a-4b2e-8cc3-86a85fbf7778
5aa7c11e-d1f5-41d1-b0ad-ede470cb3a5f,ups,08-10-2021,Pending,4db82920-cd18-4ae2-8aae-f5dc16c2bc17
0916ffcc-e8fc-4f48-aa64-c216b5486a51,FEDEX,07/09/2021,In Transit,ce52e2a2-1844-4d16-aa9e-fdad0896e6b2
1d6be40c-9b38-4681-9a7f-b05cfdbb8cc3,ups,2021.12.14,In Transit,5273b8d6-4b09-485f-8412-ec677c0b2174
15206637-6114-465d-89cd-4e68f90e1a0b,UPS,08/29/2021,Lost,c227db7b-f490-4477-887d-28f15a039c52
5b51d680-e521-4276-8022-070a571c795d,UPS,09/27/2022,Pending,ec3904b8-b10d-42d3-b856-72388cc852dc
d2c4d363-fee2-43b7-89ae-59a2b4b93479,ups,29-02-2024,Lost,13c012e7-c356-44d4-aa4f-5d034b7e1b0a
73bb4a8c-dd90-4535-a055-75e740ade663,FEDEX,08/26/2021,Pending,b8c237d6-01a8-44ba-b5ab-83e2448473f5
2ed59d54-c92c-4baa-bf37-193300c7fb32,UPS,09/04/2022,Delivered,0c119a37-c8c4-493d-999f-1668768bc8e0
cbbba7e9-4c81-45ea-a165-8251f7fac5a9,DHL   ,22-11-2023,Delivered,0eb4de72-43fa-47f6-a8c5-f03e4e12a6d8
3d19d0fb-60e1-4a35-8f65-e9e6320d0638,DHL   ,11/06/2021,Pending,c36d374e-9238-4fef-bc5f-5b509878c712
2dbe9388-69f7-40b0-be6c-a783666f39a5,UPS,08/07/2023,Pending,0501305c-6340-40d1-bb31-bbeae9ce086b
19544294-814d-4911-9094-44e78a28840e,FEDEX,12/29/2022,Delivered,03ea1e36-373e-42e2-bd04-8458d23f2d6f
bee81274-ed5d-4a1e-af42-b7f8a210002d,UPS,12/08/2021,Lost,f0f4083b-406f-47ba-8876-3c97f691dc2f
d822a91f-1266-4107-bff6-2fa477b64779,FEDEX,04/20/2022,Delivered,c221dcc7-ae49-402c-962a-ca042fad3006
87fc30c4-6616-44cb-b40e-f37f34f50ed0,ups,04-02-2024,Pending,d4fd9d4e-7cd4-4ed9-a82c-083e89ebcab7
6e602fc5-6d92-4d22-b57f-649fa95dfa52,DHL   ,2022.07.20,Lost,a89cf4b6-3fa9-495d-8c13-6fe50b8a044b
5fca7d71-2e21-456e-9efc-9f5b5623c8a8,FEDEX,05/11/2022,Lost,456c3dcf-a42c-4d4d-a00b-777bb09e442f
c2ceb26b-322d-4cd9-a690-215a6b9a8910,FEDEX,2023-03-09,Pending,224a9497-305a-48a4-a229-893fd77ca3e5
54148baa-5c35-4fab-97b8-179e767e49ae,DHL   ,2024.03.06,Pending,feb946d2-11a8-4663-b74c-5052e91e5aa6
3dfa0f2a-a8dd-4224-a166-d34753394057,UPS,2021-06-14,Pending,3c96250e-be5d-4ab1-aa1d-5c01ab7b58f7
17eeb5ba-6066-4983-bd6a-704d849eed09,ups,10/13/2021,Delivered,beb8cc3c-4fca-44f3-8954-8556f8259fa3
ae95365c-ea86-4c18-a8ce-6eecc4a7c298,DHL   ,2021-12-30,Lost,b1a3cc9c-2335-439f-a75c-f2a691a5b9c5
bef7d071-4b44-4894-a52c-b9f2ddc94726,DHL   ,02/22/2022,In Transit,bf9ba82e-c5a9-48a4-a9ea-2e60924019a8
44b114ad-9c1f-4e2a-a29c-aba017be4f33,DHL   ,2023.02.27,Lost,ea92c8b0-cafb-42eb-b431-9a20659a2796
c142d725-d8b4-49af-8a49-dbcdf508e953,UPS,03/06/2022,Pending,5c846724-aa75-49ed-9547-c63e18e4bb06
3f3edfe2-c3e1-4e46-8f00-c622e8af6370,UPS,23-08-2023,Delivered,ba154f1f-216b-4e33-833b-a336c5824bbc
aa615327-710e-4b43-97b7-2d33436c51f4,FEDEX,2022-10-27,Lost,489823f5-f5fb-4387-abcd-eb4ea7bfcfd2
095a9286-4d66-4021-9cd2-cad77a8be6a9,DHL   ,26-09-2023,Pending,9198e186-417a-497e-96e0-1f45908fb26a
2b8b83c8-b0b8-41fa-8e19-edf21b472a32,DHL,2022.05.13,Delivered,c259c8d8-6e57-494b-b819-4b33b02141ce
892e1f73-efaf-4012-81fd-cfa2c01e269e,DHL,2023.05.06,Delivered,40f6d71f-6f10-47da-984b-55725c0bbd6c
c3e7bf12-674e-4e8d-9930-3fa867c22552,DHL   ,27-01-2024,In Transit,95083878-a967-4dc7-8ae6-3d7985274762
98fc65cc-b859-40b2-9bea-0583579aac14,UPS,05/06/2021,Lost,8649c769-b196-488f-9222-800d409772d6
dd5dbf29-1f35-4551-abb3-1c2ece5e97b7,UPS,2024.01.12,Pending,206d6c1a-0257-4b0c-9202-35ca2306e721
5997e1f2-f7bb-4179-b817-9c7d04b95a25,FEDEX,2022.10.02,In Transit,02fba66d-1e8c-4950-a527-e858a281e4ec
d8e36b14-3739-4f15-908c-f038b08aa1a2,DHL,2022-06-17,Lost,fc1a6874-4ffe-4d32-9587-88b1017816b3
e81aab04-2e64-4795-88ed-890930ce5f6c,FEDEX,2023.04.13,Lost,af1c99d5-99bb-4103-9f74-c9c6b36a3059
f732753e-005a-4da1-bbc6-5f390d6c5bd7,ups,09/23/2023,In Transit,1836b57d-aca4-4403-822b-06b10944e95f
41e289e6-25bd-4893-855a-fbafbd11822d,DHL,09-07-2022,In Transit,c7075583-0946-493e-9819-91b7db9219c1
030e4484-17b8-4ab6-ad88-f4278f126ae0,ups,08/17/2022,In Transit,ceefc39f-6e4a-4d79-b4c9-48a9d037bfa3
7420ff38-6b71-4e37-bb39-4dd4802650e4,FEDEX,2023.07.25,In Transit,32735d4d-87f1-4d19-8d36-ad1f91f1d7b4
1e28d750-0086-4c34-8e17-417d200ce59f,DHL   ,2022-08-01,Pending,17958abc-fbb5-4272-ae4a-e34725cb10fc
457073c5-7d3a-4e94-b71d-d9d477acfa92,ups,2024.02.08,Pending,b725eb62-04ce-482f-a56a-a49a8cf9c12b
e6734301-1fa6-4a9d-b807-aad97918eda3,UPS,29-10-2023,Pending,f187b775-29aa-4529-a55c-c4b9cccbeb5b
49a8cc6e-bb85-4420-8b5b-eb4192226618,ups,2023.04.14,In Transit,457de8b6-f779-4352-ac80-ae1fedaa1aa1
0aa59e53-a3d3-4ae5-8c41-3e4f5f831337,DHL   ,05/19/2022,In Transit,bb65f08e-f55b-4678-b040-74874ea0e0e4
d08d3793-f33e-4324-b456-8b9dc3a5fd9b,UPS,15-06-2021,Delivered,93267d3c-21f8-4a8e-919d-36be9df2c573
22b6c771-3deb-4a06-ba97-08df366fc90e,ups,2023-03-01,Lost,9fe0d777-c6be-470a-8284-5882545e8e52
23d58885-a502-4cf2-8ad8-00ed82edc34f,ups,02-04-2023,In Transit,272ec959-9692-43f9-9690-6f829e064205
1ac84844-7967-4d28-ac3a-731617151225,FEDEX,18-09-2021,Delivered,b30ce8e4-953c-47b4-a6ec-f93e011fc83d
2e9ade91-ee8d-4d2d-bdc8-ffa1efb457c3,DHL,06/08/2022,Pending,6130019a-de72-4a9b-82b0-c3a7d05d1e47
865b0689-b381-485b-b89f-b049e8fa17c2,UPS,11/10/2022,Pending,a367e84f-fe39-4adb-9bdb-bfb0c03e0055
922d3ff0-c0b9-49c9-89df-642a95868554,FEDEX,09-09-2023,In Transit,808a7e0c-3841-41f3-975b-d972cc56d579
04744fd2-a099-4689-b16e-f0256bd31604,DHL   ,2022.11.12,Pending,c6f88566-a70f-455d-8557-eed4d354ba3b
544c7db2-7781-41d8-a51b-0db090e48db3,DHL,2023.07.31,Lost,55431dbb-f81c-411e-bb97-948595332db8
de9de1d5-1b78-4fb0-be5b-aa2c19bb66e2,ups,21-12-2023,Pending,0d1a40ff-d4e1-49a6-9e02-eb2922ccb025
dd6bb42b-9500-4c7c-b8fc-7a25541c76f9,DHL,27-05-2021,In Transit,340ef535-4785-4c6f-ba4f-ceaebb242775
66f33057-1c71-47b4-8974-3b1052c5d380,DHL   ,2022-11-12,In Transit,3c41865b-fc4f-435f-84ec-54c7fb8053b1
1150441e-903a-4abf-8925-1e6bfcabb56a,DHL   ,08/16/2022,In Transit,cfae9e3a-1458-4c51-8c2d-f10a7f37a719
be7004a9-9358-4085-b819-97f7cae26e16,FEDEX,08-01-2022,In Transit,1408d871-9a3c-4184-869b-8c9985765a44
170ff62c-b1fd-4704-b22c-7dc64922d317,FEDEX,04-03-2022,Delivered,b9291ce2-535d-44f9-8a1c-dca8ae7eff7e
b049049d-c251-46a8-af2a-3e6087503540,ups,25-11-2021,In Transit,747c7573-1d5f-4af9-af7f-a4031d3c47b5
2803a7f1-b992-40c9-bfd0-f472150967b1,UPS,2022-01-17,Pending,f3b54684-378d-4cfb-a5cd-58709d06819a
ca1bbaa8-7d61-48a2-a4e5-3d2a3b8e63da,DHL   ,2023.12.26,Delivered,f75a050e-6b06-4e58-a7c1-e7a61d58f7d8
6699b46e-a3cb-41df-ac4d-200ee2a60564,DHL,2024.02.28,Delivered,e088c6be-8cea-4995-8a45-560b4d40395c
96769d91-4eb0-4246-8b5a-77900525237a,ups,2023-08-13,Lost,aa73f71f-c6d4-4d06-991b-0f93942f1a4e
d9312fd3-dfa0-4430-9761-437658e3c042,DHL   ,16-06-2022,Lost,5fb839b5-52e9-4ad5-b90d-12c50fbcdf4d
a8e096fc-9c54-4fc2-82af-35cdc7ebc80c,FEDEX,2022-12-16,Delivered,3d6366ad-4775-4974-8439-8146cda26f4a
be4493ac-2b25-4c70-90a0-047a87511fd9,FEDEX,07/02/2023,In Transit,516ef607-125e-492d-a370-b64752d2d9f9
25b4d4c7-6935-4f95-ad72-fe488f59979e,DHL   ,2023-02-11,Delivered,b71570b1-a2aa-44ea-8d9d-5fff6f7cd684
9ae6a191-b848-414d-bcec-427bef68a44e,DHL,2022.07.01,Delivered,c69cc104-4eab-4ac9-972b-b10c7c07ba1e
d34b12b3-8d8d-4a88-966c-e20fa9f769aa,DHL   ,19-03-2022,Lost,85833c44-0d62-4706-8f51-5d03020a53a7
2c53d1f7-c6fd-4b3d-97a7-03434a1229a8,UPS,10-06-2023,In Transit,93c77f44-bf77-403f-9eb5-025ba643c8af
fb780c32-96a3-4b7c-8fe8-011631d1eb22,UPS,02/27/2022,Pending,c2954aa6-9cd4-42da-8c60-94ee99721292
c8c9d697-275a-4dae-a98a-ead1ade43e55,FEDEX,18-07-2022,In Transit,bb6f722c-e326-4cd6-a45c-c7c55c04edaf
376bf876-3031-4c9e-a183-39f1ad500b73,FEDEX,2024.04.26,Delivered,ba3e2ca9-5f40-4f4f-97d6-3701fc07cdce
4e533b38-1b3d-4722-b72b-4042e68e5dd3,ups,07/21/2022,Lost,adc7afb1-aea2-4559-a9ea-988c8e19f6bf
4cc307d9-c434-4e1c-9229-834832fecf64,UPS,06-08-2023,Delivered,41760669-3636-47e5-974d-5c8b8f25c923
7709ace1-3eb8-4646-9c5a-cb6d06abdb1e,UPS,15-11-2023,Pending,734e5a09-b24b-48a5-9133-eb7effbd1854
f625c4d4-ccd1-4fb7-bc03-0a8324cee9af,ups,2024.02.10,Pending,6bc1b905-8297-41ce-9fd2-a875e7d2bdb8
10cb0f71-f807-4fd0-a4aa-45fbf7df5a7f,ups,2022-01-17,Lost,75c10d01-68d6-404c-80a7-19eb239731c4
ff382846-579d-4ebf-8f75-3abe342fda7f,UPS,11-09-2023,In Transit,3184ad34-44b0-45b2-aca9-c5343f60a8f9
99ca2d04-e393-4eb6-a6e6-5f7dd17622b5,UPS,2021.10.12,In Transit,6cad96d0-869c-49f1-9679-e3400e5e375b
247c14e2-843e-4d87-abb8-6e34cc7e1b7e,DHL   ,15-06-2022,In Transit,841920be-6fa5-4e0d-a910-406ba29f23fd
7ba7eb4a-a6c8-43d9-817b-ec15a40e33dd,ups,04-06-2023,In Transit,5e162136-bcdc-4e5d-9d5e-6028f3c56ea3
ec911ced-0d58-43e2-bbe6-b9d6375160ca,ups,2022-07-18,Delivered,0a101102-796d-4100-a392-5f250da62f02
dee9e68c-5a49-4107-bb75-0ce7afb8ba9f,ups,09-05-2022,Pending,2f38728b-361e-4a1a-a4af-0858744e7f02
4dce2988-a15b-43c0-a546-dec97f54c329,UPS,2022.11.16,Delivered,0976eaf9-a740-45f1-8e23-0e180e35e502
0fc65165-593f-467a-b65f-f93bf69b048b,DHL,2022-06-08,Lost,8ab0808e-2edc-42e3-9dbd-9b4d43297a86
af292380-d74e-430a-9ac9-40673dce6d43,ups,2021-08-04,Lost,a62c674f-8492-4da7-9baf-190356afd178
46d7437d-0ee5-463a-8a42-3de2c8df94e0,FEDEX,2022-07-24,Pending,57ba28d3-bb84-4222-87a3-4d5cec927e9c
e94eabf2-10a8-496f-b2d9-047f7c1b1604,FEDEX,20-10-2023,Lost,af604349-0b70-4119-91f5-3aacd9b8a59c
6a44016b-ca2f-489f-8986-5e65c8ffb9c5,DHL,2023-07-28,Lost,c69da368-218c-493c-8c99-95cba68b2db5
df0bbc3a-7c27-4318-a4f2-43506516fc00,UPS,13-02-2023,Delivered,9751388e-345e-4e39-858f-88759b5067ee
d88c340b-f4c8-4bef-8376-430d61f596cb,FEDEX,12/21/2022,In Transit,e3c3ce22-a87a-4e3c-a86d-db97218f8d17
eeca0a77-62b1-47d3-9eaa-0d4ad7fa0eb8,FEDEX,2021.05.30,Delivered,9b351ca2-8e35-4bfa-8125-d8b156556b8b
ba1eb573-0b4d-4599-b0b2-e76cde9fc1f2,ups,2023-09-23,In Transit,2da640fa-6dbf-43d0-bd56-a3ecaab069b3
4014468e-832a-44db-8fa3-a98eb81f64ff,UPS,2022.05.21,Pending,96d812f3-a4eb-4f9a-8a31-29da3bbf9f64
a24a9499-d4d2-43fd-92ac-489682110182,FEDEX,25-12-2021,Delivered,de60dac1-c04d-42a1-9734-796023ee2166
dcd01ce1-dce5-4a8d-9e0c-16b00469dddc,DHL,05/06/2021,Pending,bb1d491c-dba5-4a84-995b-aac31dafa8f4
d69d583f-5db2-4525-8d24-c6aabfe4a228,DHL   ,05/19/2022,Delivered,3d9f0999-0a5e-4d6d-9bb7-b3b90d3bf688
fbea1398-8d5a-44f8-8e4b-e1abb70c41e9,UPS,05/23/2023,Delivered,17696d53-78b3-460d-8b3f-45ed17085f65
97b4f70c-303a-4fe1-9c0e-12104161076f,FEDEX,2024.04.07,In Transit,cdf8150f-f06f-4bbb-bf34-db0c9c674969
e8290762-07b5-47d5-99df-dd4a9b3d1cdd,DHL,10/14/2023,Lost,1ccd523e-d321-40e9-848e-34f5a1eec9d6
5f003ace-4fa0-44d7-b303-bd42da654d19,FEDEX,2022.01.20,Lost,e940f4b4-6469-4e3e-8b5c-55a06cb59ba3
5ecb99e1-1a6a-4b04-b771-71fcea60e523,UPS,08/20/2022,Delivered,6c7a9eae-ded7-4acf-9020-fb3e84cee031
74801537-0ac7-413b-ae25-285d3d777ed5,FEDEX,2022-01-10,In Transit,c50b34b4-e704-4336-aaf5-3ee0a7fd45cb
b2752897-7a11-4da3-9e98-292bda93d6ea,UPS,10/15/2021,Pending,c5fa4ce5-cdca-4637-bf4a-5d001bf51408
77aded5a-387a-494d-9f4e-022ec8a8cf38,ups,2023-01-06,Lost,f1723289-2c6a-44f2-9d83-4d31f5f4e8bd
be69a19f-0113-4d7d-83fd-c952bd5b0c88,ups,2023-12-26,In Transit,e5cebdcf-6b6b-40ca-8946-16ee9fb05169
f5eb0429-f063-41e8-9c1f-04035a12d932,DHL,2022-01-31,Delivered,2932b468-58c8-4dd2-b194-c9cf919f0a13
a8972592-0543-4205-b3c6-4871a0faf395,DHL   ,2023.08.07,Pending,9ae55a2f-10c0-44a4-806c-9a650b68464b
7dceadbb-36ff-4b8c-af61-bae12335bbad,ups,09/24/2022,Pending,0c40b5f8-b489-4651-9b3b-51e2393a5b0a
938e65ae-56e4-4119-b0b1-76e42e9e029c,UPS,03/06/2024,Pending,17cc8bd0-d36b-4ca4-9474-f948270a3ac1
b13a35a7-f773-48c4-ae0c-222c4d52a549,DHL,12-08-2022,In Transit,a9c8a049-f889-4f83-8831-95e6488a7b0b
a0b0d38b-c99a-4464-bf6d-b64d7be69d83,UPS,20-10-2021,Lost,3db62b92-b694-41d7-a151-67d15a1aa919
ffb35c2a-f144-4b28-b688-660715d4ae8a,ups,2023-12-14,In Transit,756a5401-f30d-4360-9cff-4fab9112605b
2f6e9a0b-3ada-43b0-9115-5b4a037159df,UPS,01/03/2022,Delivered,ca36fd76-a0b3-4b95-adf1-f185a24634ea
50f4598a-c402-44f3-b3c9-e33dfa09f9f0,DHL,2024-02-14,Lost,87eb227a-2dfe-4f0b-9606-d8d0654d6faa
18d08f74-a746-4fcd-80b7-5d76199c471c,ups,2021-11-16,In Transit,857923f6-aba3-41f8-bf17-0d0747a42593
d69ec033-9b4a-4fbf-b09f-552c99462cf5,DHL   ,2022-05-26,Delivered,bb5b7b1f-8f46-4f1d-b130-431bc62c1a99
cffe7d32-a8fd-4829-8efa-e1df9bf3946d,FEDEX,26-12-2023,Pending,c247c922-c638-41f4-afa8-044f22877c65
442dc403-51ac-49ca-b304-5a7f7f868c50,DHL   ,12/09/2023,In Transit,756082e3-74d4-4784-899d-5928adde9433
ebc877c8-7c30-465e-ae5e-d69ce0355fba,DHL   ,2023.04.16,Delivered,1de2b67b-d39f-4dbf-9719-8a4e926b83b1
385fd149-2634-46e9-9ba6-6e5197cf2e1c,DHL   ,2023-04-02,Pending,d326aae1-ab49-4500-bc21-90c336a7fa71
f5655318-7314-45f1-9f1b-1956918a02f0,ups,2024-04-03,Lost,8862610b-01c4-4935-96d9-33d115e573ee
1a76fe1c-ec94-41f7-8e10-ff2e58f7254c,FEDEX,2023-08-07,Delivered,f4d06d82-d7b7-4556-a0a2-ed910f2a4b1a
ea96f1b1-5f74-4b0e-9c39-1889f92dd2c6,ups,2022.03.13,Pending,1ffc0dc5-0973-4b9a-bc15-7ad754589057
307019f8-3dcb-4d1f-af6c-6767ef6b23c9,FEDEX,21-10-2022,Pending,5b7c97a7-604c-4166-b4d5-3ce705465e84
